城市,板块,名称,链接,户型,面积,朝向,楼层,装修,小区,区域,总价,单价,建成时间,发布时间,关注,其他信息
上海,黄浦,东元坊小高层南北两房 近地铁4号线南浦大桥站,https://sh.lianjia.com/ershoufang/107106367307.html,2室2厅,82.05平米,南 西 北,中楼层(共12层),精装,东元坊,蓬莱公园, 970万,"118,221元/平",2013年建,5个月以前发布,22人关注,板楼、近地铁、VR看装修
上海,黄浦,朝南安静460万！！！好房低价，2020年中价格,https://sh.lianjia.com/ershoufang/107107430626.html,1室2厅,42.46平米,南,低楼层(共15层),精装,中福花苑,蓬莱公园, 460万,"108,338元/平",2003年建,26天以前发布,2人关注,塔楼、近地铁、VR房源、房本满五年
上海,黄浦,高区复式，江景房，视野开阔，满五税少,https://sh.lianjia.com/ershoufang/107104432218.html,7室2厅,353.71平米,南 西,高楼层(共26层) ,简装,新地大厦,蓬莱公园, 2750万,"77,748元/平",,一年前发布,7人关注,塔楼、近地铁、房本满五年
上海,黄浦,通燃气！总价低！近地铁口，交通方便！不限套数！,https://sh.lianjia.com/ershoufang/107107563882.html,1室1厅,47.99平米,东南,高楼层(共24层),精装,独立时代,蓬莱公园, 236万,"49,177元/平",2005年建,8天以前发布,0人关注,塔楼、近地铁、房本满五年
上海,黄浦,绿地海珀黄浦 2室2厅 南,https://sh.lianjia.com/ershoufang/107107490324.html,2室2厅,92.48平米,南,32层 ,其他,绿地海珀黄浦,蓬莱公园, 2200万,"237,890元/平",,19天以前发布,1人关注,板楼、近地铁、房本满两年
上海,黄浦,93年新公房，朝南一室户，近地铁8/9号线地铁,https://sh.lianjia.com/ershoufang/107107396963.html,1室1厅,41.77平米,南,高楼层(共7层),精装,斜桥新村,蓬莱公园, 450万,"107,733元/平",1993年建,31天以前发布,3人关注,板楼、近地铁、房本满五年
上海,黄浦,低总价，近地铁，通燃气，电梯房,https://sh.lianjia.com/ershoufang/107105874265.html,1室1厅,31.38平米,西北,高楼层(共24层),精装,独立时代,蓬莱公园, 178万,"56,725元/平",2005年建,9个月以前发布,26人关注,塔楼、近地铁、房本满五年、随时看房
上海,黄浦,地铁口08年品质小区，高区景观楼层，房型方正，满五,https://sh.lianjia.com/ershoufang/107106612054.html,3室2厅,127.64平米,南,高楼层(共18层),简装,黄浦丽园,蓬莱公园, 1898万,"148,700元/平",2008年建,4个月以前发布,9人关注,板楼、近地铁、房本满五年
上海,黄浦,满五且一套 低总价单价 美丽家园 近地铁 生活配套齐全,https://sh.lianjia.com/ershoufang/107106991204.html,2室1厅,49.02平米,北,低楼层(共7层),简装,西凌新邨,蓬莱公园, 470万,"95,880元/平",1992年建,2个月以前发布,7人关注,板楼、近地铁、房本满五年
上海,黄浦,黄浦区，近地铁近商场近公园，边套大四房,https://sh.lianjia.com/ershoufang/107105505438.html,4室2厅,182平米,南,中楼层(共20层),精装,华教大厦,蓬莱公园, 1400万,"76,924元/平",1996年建,一年前发布,53人关注,塔楼、近地铁、房本满五年
上海,黄浦,精美装修，税费少，总价低，内环内,https://sh.lianjia.com/ershoufang/107107180295.html,1室1厅,36.34平米,西北,中楼层(共24层),精装,独立时代,蓬莱公园, 230万,"63,292元/平",2005年建,1个月以前发布,1人关注,塔楼、近地铁、房本满五年
上海,黄浦,总价低，税费少，通燃气，电梯房,https://sh.lianjia.com/ershoufang/107106131324.html,1室1厅,44.33平米,南,中楼层(共24层),精装,独立时代,蓬莱公园, 250万,"56,396元/平",2005年建,7个月以前发布,5人关注,塔楼、近地铁、房本满五年
上海,黄浦,loft户型，得房率高，动静分离，内环内低总价电梯房,https://sh.lianjia.com/ershoufang/107106349853.html,1室1厅,42.46平米,北,中楼层(共15层),简装,中福花苑,蓬莱公园, 470万,"110,693元/平",2003年建,5个月以前发布,15人关注,塔楼、近地铁、房本满两年
上海,黄浦,近地铁 小高层 南北通风 精装修 绿化好 得房率高,https://sh.lianjia.com/ershoufang/107106273271.html,2室2厅,109.67平米,南 北,高楼层(共18层),简装,海洲丽园,蓬莱公园, 1550万,"141,334元/平",2005年建,6个月以前发布,10人关注,板楼、近地铁、房本满两年
上海,黄浦,中福浦江汇 3室2厅 南 西 北,https://sh.lianjia.com/ershoufang/107107253757.html,3室2厅,128平米,南 西 北,低楼层(共33层),简装,中福浦江汇,蓬莱公园, 1400万,"109,375元/平",2014年建,1个月以前发布,10人关注,板楼、近地铁、房本满两年
上海,黄浦,售后公房，全明户型 小区中间位置  双南户型,https://sh.lianjia.com/ershoufang/107107029833.html,2室1厅,86.83平米,西,中楼层(共32层),精装,西凌新邨,蓬莱公园, 830万,"95,590元/平",1995年建,2个月以前发布,10人关注,塔楼、近地铁、房本满五年
上海,黄浦,海珀系 黄浦区 2018年 次新房,https://sh.lianjia.com/ershoufang/107107410943.html,3室2厅,143.99平米,南 北,18层,精装,绿地海珀黄浦,蓬莱公园, 2880万,"200,014元/平",2018年建,29天以前发布,1人关注,板楼、近地铁
上海,黄浦,交通便利 配套设施齐全 视野宽阔,https://sh.lianjia.com/ershoufang/107107118456.html,1室1厅,36.34平米,西南,中楼层(共24层),简装,独立时代,蓬莱公园, 208万,"57,238元/平",2005年建,2个月以前发布,4人关注,塔楼、近地铁
上海,黄浦,小区前排南北通2房，二梯二户，无抵押产权清晰,https://sh.lianjia.com/ershoufang/107107132498.html,2室2厅,111.41平米,南,低楼层(共17层),简装,海洲丽园,蓬莱公园, 1480万,"132,843元/平",2005年建,2个月以前发布,1人关注,板楼、近地铁
上海,黄浦,独立时代 1室1厅 东,https://sh.lianjia.com/ershoufang/107104017160.html,1室1厅,56.83平米,东,低楼层(共24层),精装,独立时代,蓬莱公园, 290万,"51,030元/平",2005年建,一年前发布,5人关注,塔楼、近地铁
上海,黄浦,房源满五年，复式上下两层，较高的得房率，产权清晰.,https://sh.lianjia.com/ershoufang/107107384908.html,2室2厅,101.44平米,南 东,中楼层(共19层),简装,中福花苑,蓬莱公园, 1068万,"105,284元/平",2003年建,1个月以前发布,2人关注,板楼、近地铁、VR房源、房本满五年、随时看房
上海,黄浦,陆家浜路地铁口，高区大三房，边套全明，看小区绿化,https://sh.lianjia.com/ershoufang/107105646587.html,3室2厅,143.41平米,南 北,高楼层(共30层),精装,黄浦新苑西区,蓬莱公园, 1860万,"129,699元/平",2001年建,10个月以前发布,5人关注,板楼、VR看装修、房本满两年
上海,黄浦,此房满五年，位置好，近地铁，位置安静，高区景观房,https://sh.lianjia.com/ershoufang/107107418590.html,3室2厅,133.58平米,南 北,高楼层(共26层),精装,锦凯华苑,蓬莱公园, 1780万,"133,254元/平",2003年建,28天以前发布,1人关注,板楼、近地铁、VR看装修、房本满五年
上海,黄浦,新中苑 3室2厅 南,https://sh.lianjia.com/ershoufang/107107489468.html,3室2厅,145.72平米,南,中楼层(共31层),精装,新中苑,蓬莱公园, 1630万,"111,859元/平",1999年建,19天以前发布,1人关注,板楼、近地铁、VR房源、房本满五年
上海,黄浦,4/8号双地铁+次顶楼复式+100平大露台+满五无个税,https://sh.lianjia.com/ershoufang/107104653326.html,6室3厅,245.76平米,南 北,高楼层(共30层),精装,新中苑,蓬莱公园, 3000万,"122,071元/平",1999年建,一年前发布,4人关注,板塔结合、近地铁、VR房源、房本满五年
上海,黄浦,朝西南二房一厅采光无遮挡小户型总价低,https://sh.lianjia.com/ershoufang/107107405645.html,2室1厅,52.67平米,东南,高楼层(共6层),简装,天柱山路小区,蓬莱公园, 550万,"104,424元/平",1981年建,29天以前发布,0人关注,板楼、近地铁、VR看装修、房本满两年
上海,黄浦,瞿二小区 1室1厅 南,https://sh.lianjia.com/ershoufang/107107548010.html,1室1厅,36.97平米,南,高楼层(共6层),精装,瞿二小区,蓬莱公园, 455万,"123,073元/平",1974年建,10天以前发布,0人关注,板楼、近地铁、VR房源、房本满五年
上海,黄浦,高区大三房，房型方正，诚意出售，看房方便。,https://sh.lianjia.com/ershoufang/107105875852.html,3室2厅,152.13平米,南,中楼层(共32层),简装,冠浦花园,蓬莱公园, 1520万,"99,915元/平",1994年建,9个月以前发布,13人关注,塔楼、VR看装修、房本满五年、随时看房
上海,黄浦,黄浦华庭：2010年次新房，南北通透，公园旁边,https://sh.lianjia.com/ershoufang/107104906530.html,2室2厅,127.59平米,南 北,高楼层(共24层) ,精装,黄浦华庭,蓬莱公园, 1850万,"144,996元/平",,一年前发布,21人关注,板楼、近地铁、VR看装修、房本满五年
上海,黄浦,双南大两房  满五 户型正气，全明户型,https://sh.lianjia.com/ershoufang/107105962596.html,2室2厅,75.69平米,南,高楼层(共6层),精装,天柱山路小区,蓬莱公园, 950万,"125,512元/平",1993年建,8个月以前发布,7人关注,板楼、近地铁、VR看装修、房本满五年
上海,黄浦,黄浦逸城 2室2厅 南 北,https://sh.lianjia.com/ershoufang/107107480943.html,2室2厅,104.98平米,南 北,低楼层(共30层),其他,黄浦逸城,蓬莱公园, 1450万,"138,122元/平",2014年建,20天以前发布,2人关注,板楼、近地铁、VR房源、房本满五年
上海,黄浦,楼层中区，满五年唯.一，二手买入税费少，房东诚售！,https://sh.lianjia.com/ershoufang/107107476406.html,2室1厅,93.43平米,南 北,中楼层(共32层),精装,西凌新邨,蓬莱公园, 920万,"98,470元/平",1993年建,20天以前发布,0人关注,塔楼、近地铁、VR看装修、房本满五年
上海,黄浦,朝南一室一厅，户型方正采光好加装电梯得房率高,https://sh.lianjia.com/ershoufang/107107423310.html,1室1厅,49平米,南,中楼层(共7层),精装,西凌新邨,蓬莱公园, 535万,"109,184元/平",1992年建,27天以前发布,1人关注,板楼、近地铁、VR看装修、房本满两年
上海,黄浦,西凌新邨 1室1厅 北,https://sh.lianjia.com/ershoufang/107107521622.html,1室1厅,30.46平米,北,中楼层(共6层),精装,西凌新邨,蓬莱公园, 340万,"111,622元/平",1987年建,14天以前发布,1人关注,板楼、近地铁、VR看装修、房本满五年
上海,黄浦,高区朝南一房+可以普宅税费低+有钥匙诚意卖+近地铁,https://sh.lianjia.com/ershoufang/107103518928.html,1室2厅,57.95平米,南,高楼层(共26层),简装,恒升大厦,蓬莱公园, 560万,"96,636元/平",1999年建,一年前发布,103人关注,塔楼、近地铁、VR看装修、房本满五年、随时看房
上海,黄浦,内环内接地气精致一室一厅朝南采光好窗外花园鸟语花香,https://sh.lianjia.com/ershoufang/107104530636.html,1室1厅,48.41平米,南,低楼层(共33层),精装,中福浦江汇,蓬莱公园, 625万,"129,106元/平",2014年建,一年前发布,13人关注,板楼、近地铁、VR看装修、房本满五年、随时看房
上海,黄浦,地铁150米，闹中取静，朝南全明，全天采光，有钥匙,https://sh.lianjia.com/ershoufang/107106905790.html,1室1厅,36.2平米,南,中楼层(共6层),简装,海潮路256弄,蓬莱公园, 408万,"112,708元/平",1981年建,3个月以前发布,5人关注,板楼、近地铁、VR房源、房本满五年、随时看房
上海,黄浦,房东诚意出售，高区高得房率小复式,https://sh.lianjia.com/ershoufang/107107004544.html,1室2厅,42.46平米,北,高楼层(共15层),简装,中福花苑,蓬莱公园, 500万,"117,758元/平",2003年建,2个月以前发布,4人关注,塔楼、近地铁、VR房源、房本满五年、随时看房
上海,黄浦,黄浦带车位婚房双地铁交界，楼层好采光佳，九院300米,https://sh.lianjia.com/ershoufang/107106937725.html,3室1厅,125.35平米,南 西南 西,中楼层(共30层),精装,新中苑,蓬莱公园, 1490万,"118,868元/平",1999年建,3个月以前发布,3人关注,板塔结合、近地铁、VR看装修、房本满五年
上海,黄浦,2003年小区，一梯二户，南北通，三阳台，地铁口380米,https://sh.lianjia.com/ershoufang/107106818708.html,2室2厅,104.96平米,南 北,高楼层(共26层),简装,锦凯华苑,蓬莱公园, 1420万,"135,290元/平",2003年建,3个月以前发布,2人关注,板楼、近地铁、VR看装修、房本满五年
上海,黄浦,满五免个税，婚房装修，三轨交通，安静不沿街，近公园,https://sh.lianjia.com/ershoufang/107106389598.html,2室1厅,120.28平米,南,低楼层(共15层),精装,百花公寓,蓬莱公园, 1280万,"106,419元/平",1999年建,5个月以前发布,3人关注,板楼、近地铁、VR房源、房本满五年
上海,黄浦,黄浦区三房 业主诚意出售 中低楼层非底楼。,https://sh.lianjia.com/ershoufang/107105796741.html,3室0厅,86.58平米,南,低楼层(共6层),精装,瞿溪路115,131号, 971万,"112,151元/平",1961年建,9个月以前发布,15人关注,板楼、近地铁、VR看装修、房本满五年
上海,黄浦,位置好，高区全面两房，园林式小区，双地铁口,https://sh.lianjia.com/ershoufang/107106459254.html,2室1厅,110.71平米,南,高楼层(共28层),精装,黄浦新苑西区,蓬莱公园, 1390万,"125,554元/平",2004年建,5个月以前发布,10人关注,板楼、近地铁、VR看装修、房本满五年
上海,黄浦,地铁四号线，低总价电梯房，复式户型,https://sh.lianjia.com/ershoufang/107106011758.html,1室1厅,56.99平米,东 东南,低楼层(共19层),简装,中福花苑,蓬莱公园, 660万,"115,810元/平",2003年建,8个月以前发布,4人关注,板楼、近地铁、VR房源、房本满五年
上海,黄浦,大型社区花园小区，近地铁采光好,https://sh.lianjia.com/ershoufang/107104945155.html,3室2厅,143.41平米,南,中楼层(共30层),简装,黄浦新苑西区,蓬莱公园, 1690万,"117,844元/平",2002年建,一年前发布,6人关注,板楼、VR看装修、房本满五年
上海,黄浦,地铁四号线，低总价电梯房，复式户型,https://sh.lianjia.com/ershoufang/107106011758.html,1室1厅,56.99平米,东 东南,低楼层(共19层),简装,中福花苑,蓬莱公园, 660万,"115,810元/平",2003年建,8个月以前发布,4人关注,板楼、近地铁、VR房源、房本满五年
上海,黄浦,五年v一，安静不吵，05年小区，,https://sh.lianjia.com/ershoufang/107105022095.html,2室2厅,114.52平米,南 北,中楼层(共17层),精装,海洲丽园,蓬莱公园, 1580万,"137,968元/平",2005年建,一年前发布,21人关注,板楼、VR看装修、房本满五年
上海,黄浦,精装南北通透两房，可拎包入住，交通便利，配套齐全,https://sh.lianjia.com/ershoufang/107105673786.html,2室2厅,88.41平米,南 北,中楼层(共19层),精装,中福花苑,蓬莱公园, 1050万,"118,765元/平",2003年建,10个月以前发布,16人关注,板楼、近地铁、VR房源、房本满五年
上海,黄浦,2014年次新房，地铁步行50米，有车位，采光好,https://sh.lianjia.com/ershoufang/107105610741.html,3室2厅,133.16平米,南,中楼层(共30层),精装,黄浦逸城,蓬莱公园, 2080万,"156,204元/平",2014年建,11个月以前发布,40人关注,板楼、近地铁、VR看装修、房本满五年
上海,黄浦,2014年次新房，地铁步行50米，带80平南北露台,https://sh.lianjia.com/ershoufang/107106607104.html,3室2厅,133.16平米,南 北,低楼层(共30层),精装,黄浦逸城,蓬莱公园, 2050万,"153,951元/平",2014年建,4个月以前发布,35人关注,板楼、近地铁、VR房源、房本满五年
上海,黄浦,品质外销房，高区视野开阔，南北通户型，精装修全明,https://sh.lianjia.com/ershoufang/107105463038.html,2室2厅,104.71平米,南 北,高楼层(共32层),精装,冠浦花园,蓬莱公园, 1150万,"109,828元/平",1994年建,一年前发布,2人关注,塔楼、VR看装修、房本满五年
上海,黄浦,近地铁 小高层 南北通风 婚房装修,https://sh.lianjia.com/ershoufang/107105524201.html,2室2厅,113.11平米,南,低楼层(共17层),精装,海洲丽园,蓬莱公园, 1500万,"132,615元/平",2005年建,11个月以前发布,17人关注,板楼、近地铁、VR看装修、房本满五年
上海,黄浦,银南大厦 3室1厅 西,https://sh.lianjia.com/ershoufang/107106653463.html,3室1厅,84.96平米,西,高楼层(共22层),其他,银南大厦,蓬莱公园, 900万,"105,933元/平",1991年建,4个月以前发布,5人关注,塔楼、VR房源、房本满五年
上海,黄浦,黄浦区董家渡 地铁口南北通三房 满五年,https://sh.lianjia.com/ershoufang/107107196736.html,3室2厅,140.01平米,南 北,低楼层(共22层),精装,雅士公寓,蓬莱公园, 1928万,"137,705元/平",2001年建,1个月以前发布,0人关注,板楼、近地铁、VR看装修、房本满五年
上海,黄浦,锦凯华苑 3室2厅 南 北,https://sh.lianjia.com/ershoufang/107107309858.html,3室2厅,134.27平米,南 北,低楼层(共18层),其他,锦凯华苑,蓬莱公园, 1750万,"130,335元/平",2003年建,1个月以前发布,1人关注,板楼、近地铁、VR看装修、房本满五年
上海,黄浦,近地铁站仅175米，南北通三房，精装拎包入住，满五年,https://sh.lianjia.com/ershoufang/107105617499.html,3室2厅,119.75平米,南 西南,中楼层(共19层),精装,雅士公寓,蓬莱公园, 1460万,"121,921元/平",2001年建,11个月以前发布,2人关注,板楼、近地铁、VR看装修、房本满五年
上海,黄浦,地铁口小区 大+境 新邻生活站 精致装修 带地下室,https://sh.lianjia.com/ershoufang/107105940090.html,2室1厅,68.03平米,西,低楼层(共12层),精装,丽园公寓,蓬莱公园, 960万,"141,115元/平",1998年建,9个月以前发布,0人关注,板楼、VR看装修、房本满五年
上海,黄浦,看黄浦江，精装修大四房全新居家装修，从未住人,https://sh.lianjia.com/ershoufang/107107284324.html,4室2厅,142.1平米,南 北 东,中楼层(共21层) ,精装,城信大厦,蓬莱公园, 1798万,"126,531元/平",,1个月以前发布,1人关注,塔楼、近地铁、VR看装修、房本满五年
上海,黄浦,双南两房，西藏南路，电梯房朝南，全天采光无遮挡,https://sh.lianjia.com/ershoufang/107106447570.html,2室1厅,75.91平米,南,低楼层(共26层),精装,西凌新邨,蓬莱公园, 837万,"110,263元/平",1993年建,5个月以前发布,7人关注,塔楼、近地铁、VR看装修、房本满五年
上海,黄浦,2014年次新小区，环境优美，人车分流，地铁近,https://sh.lianjia.com/ershoufang/107106564872.html,2室2厅,113.75平米,南,低楼层(共33层),精装,中福浦江汇,蓬莱公园, 1480万,"130,110元/平",2014年建,4个月以前发布,3人关注,板楼、近地铁、VR看装修、房本满五年
上海,黄浦,满五年，4/8号双地铁 方正户型 中区楼层 看房方便,https://sh.lianjia.com/ershoufang/107106024502.html,3室2厅,172.6平米,西南 东北,低楼层(共30层),简装,新中苑,蓬莱公园, 1680万,"97,335元/平",1999年建,8个月以前发布,3人关注,板塔结合、近地铁、VR看装修、房本满五年
上海,黄浦,南北通透户型，高区江景楼层  小区后排当中位置,https://sh.lianjia.com/ershoufang/107106524033.html,3室2厅,153.58平米,南 北,高楼层(共27层),精装,同济蓬莱家园,蓬莱公园, 2080万,"135,435元/平",2004年建,4个月以前发布,5人关注,板楼、近地铁、VR看装修、房本满五年
上海,黄浦,三开间朝南正对花园，新苑二期小高层，南北通大三房,https://sh.lianjia.com/ershoufang/107104414770.html,3室2厅,164.26平米,南,低楼层(共15层),简装,黄浦新苑西区,蓬莱公园, 2135.38万,"130,000元/平",2004年建,一年前发布,38人关注,板楼、近地铁、VR房源、房本满五年
上海,黄浦,锦绣家园，中区大三房，三开间朝南，阳光视野俱佳！,https://sh.lianjia.com/ershoufang/107106899065.html,3室2厅,144.47平米,南 西,中楼层(共18层),精装,锦绣家园,蓬莱公园, 1618万,"111,996元/平",2000年建,3个月以前发布,2人关注,板楼、近地铁、VR看装修、房本满五年
上海,黄浦,笋盘新出 板式南北通 二梯二户 配套成熟园林小区,https://sh.lianjia.com/ershoufang/107106957362.html,3室1厅,116.93平米,东南,高楼层(共18层),简装,海洲国际华园,蓬莱公园, 1680万,"143,676元/平",2006年建,3个月以前发布,7人关注,板楼、近地铁、VR看装修、房本满五年
上海,黄浦,高区大三房一厅，上家省税，可看陆家嘴三件套,https://sh.lianjia.com/ershoufang/107106904669.html,3室1厅,90.09平米,东,高楼层(共30层),简装,西凌新邨,蓬莱公园, 960万,"106,561元/平",1994年建,3个月以前发布,2人关注,塔楼、近地铁、VR看装修、房本满两年
上海,黄浦,06年小区，顶楼复式户型，园林小区，带露台南北通透,https://sh.lianjia.com/ershoufang/107107084576.html,3室2厅,220.76平米,南 北,高楼层(共16层),精装,金日世家,蓬莱公园, 2980万,"134,989元/平",2006年建,2个月以前发布,4人关注,板楼、近地铁、VR房源、房本满五年
上海,黄浦,大平层四房，多层带电梯，一梯两户,https://sh.lianjia.com/ershoufang/107106608030.html,4室2厅,169.64平米,南,高楼层(共7层),精装,海洲国际华园,蓬莱公园, 2250万,"132,634元/平",2006年建,4个月以前发布,6人关注,板楼、近地铁、VR看装修、房本满五年
上海,黄浦,交通放便。小区环境。生活配套齐全，,https://sh.lianjia.com/ershoufang/107106522720.html,2室0厅,53.63平米,南 北,低楼层(共7层),简装,西凌新邨,蓬莱公园, 616万,"114,862元/平",1992年建,4个月以前发布,2人关注,板楼、近地铁、VR看装修、房本满五年
上海,黄浦,售后公房全明户型厨卫窗户不对天井过道,https://sh.lianjia.com/ershoufang/107107408169.html,2室0厅,61.88平米,南 北,中楼层(共6层),简装,西凌新邨,蓬莱公园, 680万,"109,891元/平",1990年建,29天以前发布,0人关注,板楼、近地铁、VR房源、随时看房
上海,黄浦,此房卧室朝南，采光很好，全天有光照，可以拎包入住,https://sh.lianjia.com/ershoufang/107106298048.html,1室0厅,36.19平米,南,高楼层(共6层),简装,天柱山路小区,蓬莱公园, 420万,"116,055元/平",1993年建,6个月以前发布,3人关注,板楼、近地铁、VR看装修、房本满两年、随时看房
上海,黄浦,一梯两户  品质小区  全明户型  闹中取静,https://sh.lianjia.com/ershoufang/107103565487.html,2室1厅,51.72平米,南,高楼层(共6层),精装,南车站路192弄,蓬莱公园, 555万,"107,309元/平",1981年建,一年前发布,140人关注,板楼、近地铁、VR看装修、房本满两年
上海,黄浦,百花公寓 2室1厅 西南,https://sh.lianjia.com/ershoufang/107106564836.html,2室1厅,120.28平米,西南,中楼层(共15层),简装,百花公寓,蓬莱公园, 1550万,"128,866元/平",1999年建,4个月以前发布,1人关注,板楼、近地铁、VR看装修、房本满五年
上海,黄浦,房屋采光好，精装修，交通出行方便，无遮挡，通风好,https://sh.lianjia.com/ershoufang/107106449894.html,2室0厅,44.83平米,南,高楼层(共6层),精装,普育东路24,36号, 499万,"111,310元/平",1978年建,5个月以前发布,9人关注,板楼、近地铁、VR看装修、房本满五年
上海,黄浦,8/9/13号线三轨交通地铁口，电梯792万精装两室一厅,https://sh.lianjia.com/ershoufang/107106907199.html,2室1厅,72.05平米,南,高楼层(共25层),精装,南陆大厦,蓬莱公园, 792万,"109,924元/平",1994年建,3个月以前发布,6人关注,塔楼、VR看装修、房本满五年
上海,黄浦,罕有高区朝东，位置好可看桥景江景，停车出行都方便,https://sh.lianjia.com/ershoufang/107107070627.html,1室1厅,56.99平米,东,中楼层(共19层),精装,中福花苑,蓬莱公园, 650万,"114,056元/平",2003年建,2个月以前发布,2人关注,板楼、近地铁、VR房源、房本满五年
上海,黄浦,南北边套全明户型+精装修拎包入住,https://sh.lianjia.com/ershoufang/107105367048.html,2室1厅,78.84平米,南 北,高楼层(共7层),精装,西凌新邨,蓬莱公园, 738万,"93,608元/平",1990年建,一年前发布,11人关注,板楼、近地铁、VR看装修、房本满五年
上海,黄浦,产证满五年！生活交通方便！产权清晰！随时看房！,https://sh.lianjia.com/ershoufang/107105267463.html,1室2厅,42.46平米,北,低楼层(共15层),精装,中福花苑,蓬莱公园, 506万,"119,171元/平",2003年建,一年前发布,22人关注,塔楼、近地铁、VR房源、房本满五年
上海,黄浦,小区安静 电梯房 自住装修 税少少少,https://sh.lianjia.com/ershoufang/107106907119.html,2室1厅,92.5平米,南,低楼层(共26层),简装,南浦公寓,蓬莱公园, 923万,"99,784元/平",1996年建,3个月以前发布,6人关注,塔楼、近地铁、VR房源、房本满五年
上海,黄浦,房形方正+地铁50米.可达+高区+诚意出售,https://sh.lianjia.com/ershoufang/107104353770.html,2室1厅,91.66平米,东,高楼层(共22层),简装,银南大厦,蓬莱公园, 880万,"96,007元/平",1992年建,一年前发布,25人关注,塔楼、近地铁、VR看装修、房本满五年
上海,黄浦,西凌新邨方正户型，低总价，低单价，楼层方便,https://sh.lianjia.com/ershoufang/107106554703.html,2室1厅,54.5平米,北,低楼层(共7层),精装,西凌新邨,蓬莱公园, 535万,"98,166元/平",1992年建,4个月以前发布,24人关注,板楼、近地铁、VR看装修、房本满五年
上海,黄浦,小区近地铁满五年复式户型方正业主诚意出售!,https://sh.lianjia.com/ershoufang/107105270139.html,2室1厅,127.45平米,南 北,低楼层(共7层),简装,丽园公寓,蓬莱公园, 1310万,"102,786元/平",1999年建,一年前发布,17人关注,板楼、VR房源、房本满五年
上海,黄浦,银南大厦 2室1厅 西,https://sh.lianjia.com/ershoufang/107106939927.html,2室1厅,79.9平米,西,中楼层(共22层),简装,银南大厦,蓬莱公园, 820万,"102,629元/平",1990年建,3个月以前发布,2人关注,塔楼、近地铁、VR看装修、房本满五年
上海,黄浦,loft户型，得房率高，内环内低总价电梯房,https://sh.lianjia.com/ershoufang/107104397263.html,2室1厅,59.64平米,北,高楼层(共15层),精装,中福花苑,蓬莱公园, 680万,"114,018元/平",2003年建,一年前发布,54人关注,塔楼、近地铁、VR房源、房本满两年
上海,黄浦,精装修，空置未过住人，满五年，视野开阔，诚意出售,https://sh.lianjia.com/ershoufang/107106640398.html,1室2厅,54.7平米,南,高楼层(共24层),精装,中福浦江汇,蓬莱公园, 730万,"133,456元/平",2014年建,4个月以前发布,9人关注,板楼、近地铁、VR看装修、房本满五年
上海,黄浦,地铁步行80米，带10.6平花园，阳光充足，户型南北通透,https://sh.lianjia.com/ershoufang/107105720303.html,2室2厅,108.93平米,南 北,低楼层(共12层),简装,丽园公寓,蓬莱公园, 1200万,"110,163元/平",1998年建,10个月以前发布,2人关注,板楼、VR看装修、房本满五年
上海,黄浦,户型方正房间亮，楼层适中，二手买进，居家温馨装修,https://sh.lianjia.com/ershoufang/107105541480.html,2室1厅,70.12平米,北,中楼层(共26层) ,精装,恒升大厦,蓬莱公园, 698万,"99,544元/平",,11个月以前发布,13人关注,塔楼、近地铁、VR看装修、房本满五年
上海,黄浦,公园旁，双规交地铁，朝南采光好，好楼层！,https://sh.lianjia.com/ershoufang/107106666149.html,2室2厅,103.51平米,南,低楼层(共32层),简装,百花公寓,蓬莱公园, 1320万,"127,524元/平",2001年建,4个月以前发布,6人关注,板楼、近地铁、VR看装修、房本满五年
上海,黄浦,东物公寓 2室1厅 南,https://sh.lianjia.com/ershoufang/107106137428.html,2室1厅,79.75平米,南,高楼层(共18层),精装,东物公寓,蓬莱公园, 915万,"114,734元/平",1996年建,7个月以前发布,1人关注,板塔结合、近地铁、VR看装修、房本满五年
上海,黄浦,精装一房，高楼层可看江景，交通便利，带外阳台,https://sh.lianjia.com/ershoufang/107103734821.html,1室1厅,58.66平米,南,高楼层(共19层),精装,中福花苑,蓬莱公园, 700万,"119,332元/平",2003年建,一年前发布,368人关注,板楼、近地铁、VR房源、房本满五年
上海,黄浦,【总监推荐】南北通透格局好，带天井，满五only,https://sh.lianjia.com/ershoufang/107106470956.html,2室2厅,53.49平米,南 北,低楼层(共7层),简装,西凌新邨,蓬莱公园, 605万,"113,106元/平",1992年建,5个月以前发布,8人关注,板楼、近地铁、VR看装修、房本满五年
上海,黄浦,全新装修，边套户型，loft结构，近地铁,https://sh.lianjia.com/ershoufang/107105742950.html,2室1厅,49.53平米,西,低楼层(共19层),精装,中福花苑,蓬莱公园, 528万,"106,603元/平",2003年建,10个月以前发布,24人关注,板楼、近地铁、VR房源、房本满两年
上海,黄浦,房子电梯朝南两房，户型方正，产权清晰，采光好,https://sh.lianjia.com/ershoufang/107106395343.html,2室1厅,76.1平米,南,低楼层(共26层),简装,西凌新邨,蓬莱公园, 837万,"109,987元/平",1993年建,5个月以前发布,18人关注,塔楼、近地铁、VR看装修、房本满两年
上海,黄浦,西凌新邨 1室1厅 北,https://sh.lianjia.com/ershoufang/107107331899.html,1室1厅,49.76平米,北,高楼层(共32层),简装,西凌新邨,蓬莱公园, 475万,"95,459元/平",1994年建,1个月以前发布,1人关注,塔楼、近地铁、VR房源、房本满五年
